GO_set,Term,Overlap,P.value,Adjusted.P.value,Odds.Ratio,Combined.Score,Genes,FDR_allGO
Biological Process,acylglycerol metabolic process (GO:0006639),1/41,0.13402175527885654,0.22151204874571923,7.206521739130435,14.483329689240088,ABHD12,1
Biological Process,negative regulation of cell-cell adhesion (GO:0022408),1/41,0.13402175527885654,0.22151204874571923,7.206521739130435,14.483329689240088,AKNA,1
Biological Process,negative regulation of protein catabolic process (GO:0042177),1/42,0.1370589006925748,0.22420128816995258,7.0303994344291265,13.971825743625907,TIMP1,1
Biological Process,regulation of nervous system development (GO:0051960),1/42,0.1370589006925748,0.22420128816995258,7.0303994344291265,13.971825743625907,TNFRSF1B,1
Biological Process,regulation of ubiquitin-dependent protein catabolic process (GO:2000058),1/42,0.1370589006925748,0.22420128816995258,7.0303994344291265,13.971825743625907,GNA12,1
Biological Process,histone H3 acetylation (GO:0043966),1/42,0.1370589006925748,0.22420128816995258,7.0303994344291265,13.971825743625907,BRPF1,1
Biological Process,positive regulation of protein tyrosine kinase activity (GO:0061098),1/42,0.1370589006925748,0.22420128816995258,7.0303994344291265,13.971825743625907,CSF1R,1
Biological Process,regulation of cytokine production involved in inflammatory response (GO:1900015),1/43,0.1400855459416575,0.22681875564891593,6.862663906142167,13.488579636575569,GBP5,1
Biological Process,negative regulation of proteolysis (GO:0045861),1/43,0.1400855459416575,0.22681875564891593,6.862663906142167,13.488579636575569,TIMP1,1
Biological Process,glutathione metabolic process (GO:0006749),1/43,0.1400855459416575,0.22681875564891593,6.862663906142167,13.488579636575569,GSTK1,1
Biological Process,positive regulation of peptide hormone secretion (GO:0090277),1/43,0.1400855459416575,0.22681875564891593,6.862663906142167,13.488579636575569,ACSL4,1
Biological Process,positive regulation of phospholipase C activity (GO:0010863),1/43,0.1400855459416575,0.22681875564891593,6.862663906142167,13.488579636575569,GNA15,1
Biological Process,negative regulation of epidermal growth factor receptor signaling pathway (GO:0042059),1/44,0.14310172682290082,0.23076241952171633,6.7027300303336705,13.031444542830535,GRB2,1
Biological Process,positive regulation of cell-matrix adhesion (GO:0001954),1/44,0.14310172682290082,0.23076241952171633,6.7027300303336705,13.031444542830535,CD3E,1
Biological Process,action potential (GO:0001508),1/45,0.1461074789542498,0.2323108915372572,6.550065876152833,12.59848035632209,GNA15,1
Biological Process,cellular response to radiation (GO:0071478),1/45,0.1461074789542498,0.2323108915372572,6.550065876152833,12.59848035632209,GRB2,1
Biological Process,regulation of insulin receptor signaling pathway (GO:0046626),1/45,0.1461074789542498,0.2323108915372572,6.550065876152833,12.59848035632209,PRKCQ,1
Biological Process,positive regulation of nervous system development (GO:0051962),1/45,0.1461074789542498,0.2323108915372572,6.550065876152833,12.59848035632209,IFNG,1
Biological Process,positive regulation of response to biotic stimulus (GO:0002833),1/45,0.1461074789542498,0.2323108915372572,6.550065876152833,12.59848035632209,GBP5,1
Biological Process,zymogen activation (GO:0031638),1/45,0.1461074789542498,0.2323108915372572,6.550065876152833,12.59848035632209,PGK1,1
Biological Process,protein deacetylation (GO:0006476),1/45,0.1461074789542498,0.2323108915372572,6.550065876152833,12.59848035632209,MIDEAS,1
Biological Process,negative regulation of macromolecule metabolic process (GO:0010605),2/194,0.1477938271516392,0.23452313889331966,3.0235906862745097,5.7809150154402476,IFNG;CD3E,1
Biological Process,regulation of telomerase activity (GO:0051972),1/46,0.14910283790143838,0.23472624976563072,6.404186795491143,12.187929722777866,PRKCQ,1
Biological Process,interleukin-12-mediated signaling pathway (GO:0035722),1/46,0.14910283790143838,0.23472624976563072,6.404186795491143,12.187929722777866,IFNG,1
Biological Process,positive regulation of nucleocytoplasmic transport (GO:0046824),1/46,0.14910283790143838,0.23472624976563072,6.404186795491143,12.187929722777866,IFNG,1
Biological Process,positive regulation of smooth muscle cell proliferation (GO:0048661),1/46,0.14910283790143838,0.23472624976563072,6.404186795491143,12.187929722777866,STAT1,1
Biological Process,regulation of cellular metabolic process (GO:0031323),1/47,0.15208783907004392,0.23615201574352523,6.264650283553875,11.798197313290357,BTN2A2,1
Biological Process,epidermal growth factor receptor signaling pathway (GO:0007173),1/47,0.15208783907004392,0.23615201574352523,6.264650283553875,11.798197313290357,GRB2,1
Biological Process,epithelial to mesenchymal transition (GO:0001837),1/47,0.15208783907004392,0.23615201574352523,6.264650283553875,11.798197313290357,AKNA,1
Biological Process,positive regulation of cell-cell adhesion (GO:0022409),1/47,0.15208783907004392,0.23615201574352523,6.264650283553875,11.798197313290357,CD3E,1
Biological Process,glycosphingolipid metabolic process (GO:0006687),1/47,0.15208783907004392,0.23615201574352523,6.264650283553875,11.798197313290357,ESYT1,1
Biological Process,histone deacetylation (GO:0016575),1/47,0.15208783907004392,0.23615201574352523,6.264650283553875,11.798197313290357,MIDEAS,1
Biological Process,positive regulation of neuron death (GO:1901216),1/47,0.15208783907004392,0.23615201574352523,6.264650283553875,11.798197313290357,IFNG,1
Biological Process,regulation of signal transduction (GO:0009966),2/198,0.15264657758572944,0.2365575617556626,2.961284513805522,5.566119151638943,TIMP1;CD3E,1
Biological Process,negative regulation of mitotic cell cycle (GO:0045930),1/48,0.1550625177486151,0.2384423628822998,6.1310514955288316,11.427831826618126,FZD3,1
Biological Process,cellular response to interleukin-12 (GO:0071349),1/48,0.1550625177486151,0.2384423628822998,6.1310514955288316,11.427831826618126,IFNG,1
Biological Process,cellular response to ionizing radiation (GO:0071479),1/48,0.1550625177486151,0.2384423628822998,6.1310514955288316,11.427831826618126,GRB2,1
Biological Process,substrate adhesion-dependent cell spreading (GO:0034446),1/48,0.1550625177486151,0.2384423628822998,6.1310514955288316,11.427831826618126,PARVB,1
Biological Process,receptor internalization (GO:0031623),1/49,0.1580269091413692,0.24021298808296082,6.003019323671498,11.075510318438736,GRB2,1
Biological Process,regulation of cellular localization (GO:0060341),1/49,0.1580269091413692,0.24021298808296082,6.003019323671498,11.075510318438736,ADGRE2,1
Biological Process,cellular defense response (GO:0006968),1/49,0.1580269091413692,0.24021298808296082,6.003019323671498,11.075510318438736,FCMR,1
Biological Process,cellular response to mechanical stimulus (GO:0071260),1/49,0.1580269091413692,0.24021298808296082,6.003019323671498,11.075510318438736,IRF1,1
Biological Process,regulation of interferon-beta production (GO:0032648),1/49,0.1580269091413692,0.24021298808296082,6.003019323671498,11.075510318438736,IRF1,1
Biological Process,positive regulation of reactive oxygen species metabolic process (GO:2000379),1/49,0.1580269091413692,0.24021298808296082,6.003019323671498,11.075510318438736,GRB2,1
Biological Process,regulation of angiogenesis (GO:0045765),2/203,0.15875677086008552,0.24040311015955806,2.8868890839918055,5.312978680284563,STAT1;PGK1,1
Biological Process,axon guidance (GO:0007411),2/203,0.15875677086008552,0.24040311015955806,2.8868890839918055,5.312978680284563,PRKCQ;GRB2,1
Biological Process,neuron migration (GO:0001764),1/50,0.16098104828531062,0.24330785814985162,5.880212954747116,10.740024519792764,DISC1,1
Molecular Function,frizzled binding (GO:0005109),1/34,0.11246470247248325,0.2438183456263691,8.738252086078173,19.094093242672443,CCDC88C,1
Molecular Function,GTPase activator activity (GO:0005096),3/336,0.11353373345960699,0.2438183456263691,2.6350679037246203,5.732999385041269,RASGRF2;CCDC88C;ARHGAP45,1
Biological Process,regulation of protein kinase B signaling (GO:0051896),2/207,0.16367816175129504,0.24450347329773847,2.8299856527977045,5.121858611147075,GRB2;ICOS,1
Biological Process,blood circulation (GO:0008015),1/51,0.16392497014804353,0.24450347329773847,5.76231884057971,10.420268847595578,STAT1,1
Biological Process,regulation of epithelial cell migration (GO:0010632),1/51,0.16392497014804353,0.24450347329773847,5.76231884057971,10.420268847595578,IFNG,1
Biological Process,regulation of interleukin-12 production (GO:0032655),1/51,0.16392497014804353,0.24450347329773847,5.76231884057971,10.420268847595578,IFNG,1
Biological Process,inositol lipid-mediated signaling (GO:0048017),1/51,0.16392497014804353,0.24450347329773847,5.76231884057971,10.420268847595578,CSF1R,1
Biological Process,intrinsic apoptotic signaling pathway in response to DNA damage (GO:0008630),1/51,0.16392497014804353,0.24450347329773847,5.76231884057971,10.420268847595578,TNFRSF1B,1
Biological Process,mesenchymal cell differentiation (GO:0048762),1/51,0.16392497014804353,0.24450347329773847,5.76231884057971,10.420268847595578,AKNA,1
Biological Process,endocytic recycling (GO:0032456),1/52,0.16685870951617418,0.245199027847243,5.6490480250071045,10.115229882484332,RAB11FIP4,1
Biological Process,fatty acid beta-oxidation (GO:0006635),1/52,0.16685870951617418,0.245199027847243,5.6490480250071045,10.115229882484332,ECHDC2,1
Biological Process,regulation of telomere maintenance via telomerase (GO:0032210),1/52,0.16685870951617418,0.245199027847243,5.6490480250071045,10.115229882484332,PRKCQ,1
Biological Process,glycolipid metabolic process (GO:0006664),1/52,0.16685870951617418,0.245199027847243,5.6490480250071045,10.115229882484332,ESYT1,1
Biological Process,response to peptide hormone (GO:0043434),1/52,0.16685870951617418,0.245199027847243,5.6490480250071045,10.115229882484332,STAT1,1
Biological Process,signal transduction in response to DNA damage (GO:0042770),1/52,0.16685870951617418,0.245199027847243,5.6490480250071045,10.115229882484332,GRB2,1
Biological Process,positive regulation of protein localization to plasma membrane (GO:1903078),1/52,0.16685870951617418,0.245199027847243,5.6490480250071045,10.115229882484332,IFNG,1
Biological Process,protein homotetramerization (GO:0051289),1/52,0.16685870951617418,0.245199027847243,5.6490480250071045,10.115229882484332,GBP5,1
Biological Process,transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169),3/404,0.1681631411563113,0.2466599579691282,2.180630513269066,3.88767320166364,CSF1R;GRB2;CD3E,1
Molecular Function,"hydrolase activity, hydrolyzing O-glycosyl compounds (GO:0004553)",1/37,0.12176745233016734,0.24771085124682177,8.008856682769727,16.86378645814782,MOGS,1
Molecular Function,core promoter sequence-specific DNA binding (GO:0001046),1/37,0.12176745233016734,0.24771085124682177,8.008856682769727,16.86378645814782,STAT1,1
Molecular Function,phosphotyrosine residue binding (GO:0001784),1/37,0.12176745233016734,0.24771085124682177,8.008856682769727,16.86378645814782,GRB2,1
Molecular Function,cytokine activity (GO:0005125),2/173,0.12290996435911004,0.24771085124682177,3.3985208118335053,7.124330014814563,IFNG;TIMP1,1
Biological Process,positive regulation of phagocytosis (GO:0050766),1/53,0.1697823011464876,0.2482454797714354,5.540133779264214,9.823977094645835,IFNG,1
Biological Process,negative regulation of inflammatory response (GO:0050728),2/212,0.1698686050259885,0.2482454797714354,2.761904761904762,4.896111573278356,TNFRSF1B;PRKACB,1
Biological Process,regulation of cyclin-dependent protein kinase activity (GO:1904029),1/54,0.1726957796087883,0.2500785879580814,5.4353295050587915,9.545654667103056,CCND2,1
Biological Process,regulation of megakaryocyte differentiation (GO:0045652),1/54,0.1726957796087883,0.2500785879580814,5.4353295050587915,9.545654667103056,PRKCQ,1
Biological Process,cytoplasmic microtubule organization (GO:0031122),1/54,0.1726957796087883,0.2500785879580814,5.4353295050587915,9.545654667103056,CCDC88C,1
Biological Process,regulation of proteasomal protein catabolic process (GO:0061136),1/54,0.1726957796087883,0.2500785879580814,5.4353295050587915,9.545654667103056,GNA12,1
Biological Process,positive regulation of leukocyte chemotaxis (GO:0002690),1/54,0.1726957796087883,0.2500785879580814,5.4353295050587915,9.545654667103056,CSF1R,1
Molecular Function,signaling receptor complex adaptor activity (GO:0030159),1/39,0.1279158202874324,0.2538935220856613,7.586575133485889,15.600903263424575,CD3E,1
Molecular Function,peptidase inhibitor activity (GO:0030414),1/40,0.13097407381023796,0.25608363685285335,7.391675956893348,15.025472802964124,TIMP1,1
Biological Process,negative regulation of metabolic process (GO:0009892),1/56,0.1784925347981618,0.25753460102457104,5.237154150197629,9.024708550028665,BTN2A2,1
Biological Process,peptidyl-tyrosine modification (GO:0018212),1/56,0.1784925347981618,0.25753460102457104,5.237154150197629,9.024708550028665,CSF1R,1
Biological Process,regulation of reactive oxygen species metabolic process (GO:2000377),1/57,0.18137588015773456,0.26074832680903975,5.143374741200828,8.780685598801675,GRB2,1
Biological Process,renal system development (GO:0072001),1/57,0.18137588015773456,0.26074832680903975,5.143374741200828,8.780685598801675,STAT1,1
Biological Process,receptor metabolic process (GO:0043112),1/58,0.1842492495438565,0.2615681310488677,5.052885837782863,8.546783691787038,GRB2,1
Biological Process,regulation of calcium ion transport (GO:0051924),1/58,0.1842492495438565,0.2615681310488677,5.052885837782863,8.546783691787038,EPB41,1
Biological Process,regulation of phagocytosis (GO:0050764),1/58,0.1842492495438565,0.2615681310488677,5.052885837782863,8.546783691787038,IFNG,1
Biological Process,RNA modification (GO:0009451),1/58,0.1842492495438565,0.2615681310488677,5.052885837782863,8.546783691787038,HENMT1,1
Biological Process,positive regulation of mitotic cell cycle phase transition (GO:1901992),1/58,0.1842492495438565,0.2615681310488677,5.052885837782863,8.546783691787038,CCND2,1
Biological Process,positive regulation of protein binding (GO:0032092),1/58,0.1842492495438565,0.2615681310488677,5.052885837782863,8.546783691787038,EPB41,1
Biological Process,muscle organ development (GO:0007517),1/58,0.1842492495438565,0.2615681310488677,5.052885837782863,8.546783691787038,TAGLN,1
Molecular Function,protein phosphorylated amino acid binding (GO:0045309),1/42,0.1370589006925748,0.2640399410401073,7.0303994344291265,13.971825743625907,GRB2,1
Biological Process,fatty acid oxidation (GO:0019395),1/59,0.18711267699370324,0.2651596759536436,4.9655172413793105,8.322426833312653,ECHDC2,1
Biological Process,Notch signaling pathway (GO:0007219),1/60,0.18996619642954285,0.268247115739763,4.8811102923114715,8.107080679196798,STAT1,1
Biological Process,RNA methylation (GO:0001510),1/60,0.18996619642954285,0.268247115739763,4.8811102923114715,8.107080679196798,HENMT1,1
Biological Process,"regulation of DNA-templated transcription, initiation (GO:2000142)",1/61,0.19280984159694542,0.27081947715472016,4.799516908212561,7.900248898261053,CSF1R,1
Biological Process,positive regulation of DNA biosynthetic process (GO:2000573),1/61,0.19280984159694542,0.27081947715472016,4.799516908212561,7.900248898261053,PRKCQ,1
Biological Process,protein lipidation (GO:0006497),1/61,0.19280984159694542,0.27081947715472016,4.799516908212561,7.900248898261053,ZDHHC14,1
Biological Process,regulation of autophagy (GO:0010506),2/231,0.1937297117698786,0.2716316064498298,2.5303108142820445,4.152977200869839,IFNG;GAPDH,1
Molecular Function,cyclin-dependent protein serine/threonine kinase regulator activity (GO:0016538),1/44,0.14310172682290082,0.2716858871565218,6.7027300303336705,13.031444542830535,CCND2,1
Molecular Function,single-stranded RNA binding (GO:0003727),1/45,0.1461074789542498,0.27342971061438176,6.550065876152833,12.59848035632209,STRBP,1
Biological Process,regulation of neurogenesis (GO:0050767),1/62,0.19564364620029545,0.27383221607259667,4.7205987170349255,7.701469900354526,IFNG,1
Biological Process,organonitrogen compound catabolic process (GO:1901565),1/63,0.19846764378273948,0.27729662004794003,4.644226273959794,7.5103138993120435,ANPEP,1
Biological Process,antimicrobial humoral immune response mediated by antimicrobial peptide (GO:0061844),1/64,0.20128186779835597,0.2797536449295332,4.5702783528870485,7.326380261736761,GAPDH,1
Biological Process,negative regulation of intrinsic apoptotic signaling pathway (GO:2001243),1/64,0.20128186779835597,0.2797536449295332,4.5702783528870485,7.326380261736761,PTTG1IP,1
Biological Process,regulation of transcription initiation from RNA polymerase II promoter (GO:0060260),1/64,0.20128186779835597,0.2797536449295332,4.5702783528870485,7.326380261736761,CSF1R,1
Cellular Component,heterotrimeric G-protein complex (GO:0005834),2/33,0.005944244950633995,0.28007446817433646,18.879506641366223,96.76373505283495,GNA15;GNA12,1
Cellular Component,aggresome (GO:0016235),2/35,0.006668439718436583,0.28007446817433646,17.733511586452764,88.8514433052951,UBD;PRKCQ,1
Biological Process,regulation of cell-matrix adhesion (GO:0001952),1/65,0.2040863516150643,0.2826631524982163,4.498641304347826,7.1492951155685995,CD3E,1
Biological Process,regulation of RNA metabolic process (GO:0051252),1/65,0.2040863516150643,0.2826631524982163,4.498641304347826,7.1492951155685995,TNFRSF1B,1
Biological Process,axonogenesis (GO:0007409),2/240,0.20518508269027094,0.28356982251253604,2.4335145823035096,3.8543047074932426,PRKCQ;GRB2,1
Biological Process,cellular component disassembly (GO:0022411),1/66,0.20688112837392567,0.28356982251253604,4.429208472686733,6.978709191032958,TIMP1,1
Biological Process,ERBB signaling pathway (GO:0038127),1/66,0.20688112837392567,0.28356982251253604,4.429208472686733,6.978709191032958,GRB2,1
Biological Process,extracellular matrix disassembly (GO:0022617),1/66,0.20688112837392567,0.28356982251253604,4.429208472686733,6.978709191032958,TIMP1,1
Biological Process,positive regulation of cell cycle (GO:0045787),1/66,0.20688112837392567,0.28356982251253604,4.429208472686733,6.978709191032958,CCND2,1
Biological Process,positive regulation of cell death (GO:0010942),1/66,0.20688112837392567,0.28356982251253604,4.429208472686733,6.978709191032958,IFNG,1
Molecular Function,DNA binding (GO:0003677),5/811,0.1541710047861178,0.2844563609434005,1.8251574728001527,3.4124839170633257,CIITA;ZEB2;STAT1;IRF1;TSHZ2,1
Molecular Function,lipase activity (GO:0016298),1/49,0.1580269091413692,0.28497996385642826,6.003019323671498,11.075510318438736,ABHD12,1
Molecular Function,methyltransferase activity (GO:0008168),1/50,0.16098104828531062,0.28497996385642826,5.880212954747116,10.740024519792764,HENMT1,1
Molecular Function,calcium-dependent phospholipid binding (GO:0005544),1/50,0.16098104828531062,0.28497996385642826,5.880212954747116,10.740024519792764,ESYT1,1
Biological Process,protein N-linked glycosylation (GO:0006487),1/67,0.20966623127660838,0.2863997489087692,4.361879666227492,6.814295856385087,MOGS,1
Biological Process,regulation of epidermal growth factor receptor signaling pathway (GO:0042058),1/67,0.20966623127660838,0.2863997489087692,4.361879666227492,6.814295856385087,GRB2,1
Cellular Component,alpha-beta T cell receptor complex (GO:0042105),1/6,0.020819530478468958,0.2870017745397745,57.7536231884058,223.6141610659621,CD3E,1
Cellular Component,late endosome membrane (GO:0031902),2/68,0.023710359704509777,0.2870017745397745,8.85204991087344,33.122982836017705,MARCHF1;HLA-DMB,1
Cellular Component,MOZ/MORF histone acetyltransferase complex (GO:0070776),1/8,0.02766399371512237,0.2870017745397745,41.24844720496895,147.9839017165653,BRPF1,1
Cellular Component,spectrin-associated cytoskeleton (GO:0014731),1/8,0.02766399371512237,0.2870017745397745,41.24844720496895,147.9839017165653,EPB41,1
Cellular Component,lipid droplet (GO:0005811),2/77,0.02985008237459608,0.2870017745397745,7.786274509803921,27.342029912570872,ACSL4;GAPDH,1
Cellular Component,H3 histone acetyltransferase complex (GO:0070775),1/9,0.03106852017034062,0.2870017745397745,36.09057971014493,125.29061959707016,BRPF1,1
Cellular Component,cell cortex region (GO:0099738),1/11,0.037842362503763806,0.2870017745397745,28.869565217391305,94.52837096535384,EPB41,1
Cellular Component,specific granule membrane (GO:0035579),2/91,0.04049602363528264,0.2870017745397745,6.5568407138136156,21.024847370634298,TNFRSF1B;LAIR1,1
Cellular Component,T cell receptor complex (GO:0042101),1/12,0.04121175798431784,0.2870017745397745,26.243741765480895,83.69212377043256,CD3E,1
Cellular Component,MHC class II protein complex (GO:0042613),1/13,0.044569522553697054,0.2870017745397745,24.055555555555557,74.82973704934292,HLA-DMB,1
Cellular Component,intracellular non-membrane-bounded organelle (GO:0043232),8/1158,0.048649287795736205,0.2870017745397745,2.1071528751753155,6.370172017070049,ZEB2;CCND2;EPB41;STAT1;DDX55;ACSL4;GRB2;GAPDH,1
Cellular Component,"RNA polymerase II, core complex (GO:0005665)",1/15,0.05125031688210259,0.2870017745397745,20.616977225672876,61.25372955093302,POLR2J3,1
Cellular Component,germ plasm (GO:0060293),1/15,0.05125031688210259,0.2870017745397745,20.616977225672876,61.25372955093302,HENMT1,1
Molecular Function,DNA-binding transcription factor binding (GO:0140297),2/208,0.16491289880539392,0.2880478632467547,2.816105082809823,5.075572725384317,CIITA;STAT1,1
Biological Process,canonical Wnt signaling pathway (GO:0060070),1/68,0.21244169328699591,0.2887028139541227,4.296560674886438,6.655749348765278,FZD3,1
Biological Process,regulation of myeloid cell differentiation (GO:0045637),1/68,0.21244169328699591,0.2887028139541227,4.296560674886438,6.655749348765278,PRKCQ,1
Biological Process,positive regulation of protein localization to nucleus (GO:1900182),1/68,0.21244169328699591,0.2887028139541227,4.296560674886438,6.655749348765278,IFNG,1
Molecular Function,exopeptidase activity (GO:0008238),1/53,0.1697823011464876,0.28899723712213626,5.540133779264214,9.823977094645835,ANPEP,1
Molecular Function,transcription regulatory region nucleic acid binding (GO:0001067),2/212,0.1698686050259885,0.28899723712213626,2.761904761904762,4.896111573278356,CIITA;IRF1,1
Biological Process,negative regulation of cellular catabolic process (GO:0031330),1/69,0.21520754727818772,0.2904753821496761,4.2331628303495314,6.502783158098963,TIMP1,1
Biological Process,cell chemotaxis (GO:0060326),1/69,0.21520754727818772,0.2904753821496761,4.2331628303495314,6.502783158098963,PRKCQ,1
Biological Process,cellular response to decreased oxygen levels (GO:0036294),1/69,0.21520754727818772,0.2904753821496761,4.2331628303495314,6.502783158098963,PGK1,1
Biological Process,peptidyl-tyrosine phosphorylation (GO:0018108),1/69,0.21520754727818772,0.2904753821496761,4.2331628303495314,6.502783158098963,CSF1R,1
Molecular Function,hydro-lyase activity (GO:0016836),1/55,0.1755991793712335,0.2911834493371087,5.334406870638754,9.279474252259329,ECHDC2,1
Molecular Function,metalloexopeptidase activity (GO:0008235),1/55,0.1755991793712335,0.2911834493371087,5.334406870638754,9.279474252259329,ANPEP,1
Biological Process,negative regulation of viral process (GO:0048525),1/70,0.217963826066808,0.2922112002076094,4.171602604494854,6.355128559485171,STAT1,1
Biological Process,establishment of protein localization to membrane (GO:0090150),1/70,0.217963826066808,0.2922112002076094,4.171602604494854,6.355128559485171,ZDHHC14,1
Biological Process,fatty acid catabolic process (GO:0009062),1/70,0.217963826066808,0.2922112002076094,4.171602604494854,6.355128559485171,ECHDC2,1
Biological Process,positive regulation of cell-substrate adhesion (GO:0010811),1/70,0.217963826066808,0.2922112002076094,4.171602604494854,6.355128559485171,CD3E,1
Biological Process,protein tetramerization (GO:0051262),1/71,0.22071056230041772,0.29244149504805345,4.111801242236025,6.212533279185952,GBP5,1
Biological Process,regulation of G1/S transition of mitotic cell cycle (GO:2000045),1/71,0.22071056230041772,0.29244149504805345,4.111801242236025,6.212533279185952,CCND2,1
Biological Process,regulation of glycolytic process (GO:0006110),1/71,0.22071056230041772,0.29244149504805345,4.111801242236025,6.212533279185952,IFNG,1
Biological Process,phosphatidylinositol-mediated signaling (GO:0048015),1/71,0.22071056230041772,0.29244149504805345,4.111801242236025,6.212533279185952,CSF1R,1
Biological Process,Fc-gamma receptor signaling pathway involved in phagocytosis (GO:0038096),1/71,0.22071056230041772,0.29244149504805345,4.111801242236025,6.212533279185952,GRB2,1
Biological Process,regulation of TOR signaling (GO:0032006),1/71,0.22071056230041772,0.29244149504805345,4.111801242236025,6.212533279185952,GNA12,1
Biological Process,histone acetylation (GO:0016573),1/71,0.22071056230041772,0.29244149504805345,4.111801242236025,6.212533279185952,BRPF1,1
Biological Process,regulation of canonical Wnt signaling pathway (GO:0060828),2/253,0.22186078316712066,0.29313695029738795,2.3059526599484417,3.472084903363762,ZEB2;CCDC88C,1
Biological Process,negative regulation of epithelial cell proliferation (GO:0050680),1/72,0.22344778852857494,0.29313695029738795,4.053684425392937,6.074760274395956,STAT1,1
Biological Process,cell morphogenesis involved in differentiation (GO:0000904),1/72,0.22344778852857494,0.29313695029738795,4.053684425392937,6.074760274395956,PARVB,1
Biological Process,Fc-gamma receptor signaling pathway (GO:0038094),1/72,0.22344778852857494,0.29313695029738795,4.053684425392937,6.074760274395956,GRB2,1
Biological Process,response to ionizing radiation (GO:0010212),1/72,0.22344778852857494,0.29313695029738795,4.053684425392937,6.074760274395956,GRB2,1
Biological Process,positive regulation of protein secretion (GO:0050714),1/72,0.22344778852857494,0.29313695029738795,4.053684425392937,6.074760274395956,ACSL4,1
Biological Process,regulation of Rho protein signal transduction (GO:0035023),1/73,0.22617553722407738,0.2947697575297402,3.997181964573269,5.941586619779507,ARHGEF3,1
Biological Process,granulocyte chemotaxis (GO:0071621),1/73,0.22617553722407738,0.2947697575297402,3.997181964573269,5.941586619779507,ADGRE2,1
Biological Process,positive regulation of JNK cascade (GO:0046330),1/73,0.22617553722407738,0.2947697575297402,3.997181964573269,5.941586619779507,RASSF2,1
Biological Process,insulin receptor signaling pathway (GO:0008286),1/73,0.22617553722407738,0.2947697575297402,3.997181964573269,5.941586619779507,GRB2,1
Biological Process,negative regulation of protein binding (GO:0032091),1/74,0.22889384070883453,0.2968525340351117,3.942227516378797,5.81280249090973,DISC1,1
Biological Process,regulation of peptide hormone secretion (GO:0090276),1/74,0.22889384070883453,0.2968525340351117,3.942227516378797,5.81280249090973,IFNG,1
Biological Process,Fc receptor mediated stimulatory signaling pathway (GO:0002431),1/74,0.22889384070883453,0.2968525340351117,3.942227516378797,5.81280249090973,GRB2,1
Molecular Function,protein homodimerization activity (GO:0042803),4/636,0.18297841635184783,0.2996271567761508,1.8505945531261987,3.1430258729247087,GBP5;CSF1R;STAT1;RAB11FIP4,1
Biological Process,fibroblast growth factor receptor signaling pathway (GO:0008543),1/75,0.23160273125881398,0.29987650057126564,3.8887583235409324,5.688210230404361,GRB2,1
Biological Process,cellular component assembly (GO:0022607),2/261,0.23218093909453366,0.29995214422707894,2.2338178514649103,3.2619063850540364,PARVB;CD3E,1
Biological Process,actomyosin structure organization (GO:0031032),1/76,0.23430224096228433,0.29995214422707894,3.8367149758454104,5.5676234959963375,EPB41,1
Biological Process,regulation of cell division (GO:0051302),1/76,0.23430224096228433,0.29995214422707894,3.8367149758454104,5.5676234959963375,RAB11FIP4,1
Biological Process,phospholipid metabolic process (GO:0006644),1/76,0.23430224096228433,0.29995214422707894,3.8367149758454104,5.5676234959963375,ABHD12,1
Biological Process,establishment of protein localization to organelle (GO:0072594),1/76,0.23430224096228433,0.29995214422707894,3.8367149758454104,5.5676234959963375,PTTG1IP,1
Biological Process,positive regulation of interleukin-6 production (GO:0032755),1/76,0.23430224096228433,0.29995214422707894,3.8367149758454104,5.5676234959963375,IFNG,1
Biological Process,protein import into nucleus (GO:0006606),1/76,0.23430224096228433,0.29995214422707894,3.8367149758454104,5.5676234959963375,PTTG1IP,1
Biological Process,cellular response to UV (GO:0034644),1/77,0.2369924018200216,0.3014543351150675,3.78604118993135,5.450866474619617,TIMP1,1
Biological Process,import into nucleus (GO:0051170),1/77,0.2369924018200216,0.3014543351150675,3.78604118993135,5.450866474619617,PTTG1IP,1
Biological Process,positive regulation of protein modification by small protein conjugation or removal (GO:1903322),1/77,0.2369924018200216,0.3014543351150675,3.78604118993135,5.450866474619617,PTTG1IP,1
Biological Process,positive regulation of tumor necrosis factor production (GO:0032760),1/77,0.2369924018200216,0.3014543351150675,3.78604118993135,5.450866474619617,IFNG,1
Biological Process,positive regulation of gene expression (GO:0010628),3/482,0.23816369181320846,0.3024602795391385,1.818246969744181,2.6088154083532276,IFNG;CD3E;GAPDH,1
Molecular Function,transmembrane receptor protein kinase activity (GO:0019199),1/60,0.18996619642954285,0.30348258210085505,4.8811102923114715,8.107080679196798,CSF1R,1
Molecular Function,transmembrane receptor protein tyrosine kinase activity (GO:0004714),1/60,0.18996619642954285,0.30348258210085505,4.8811102923114715,8.107080679196798,CSF1R,1
Biological Process,regulation of transcription by RNA polymerase II (GO:0006357),10/2206,0.23983061623382662,0.30409145120556963,1.3459319975713417,1.9217518153073234,CSF1R;CIITA;ZEB2;AKNA;IFNG;STAT1;MIDEAS;IRF1;TSHZ2;IRF8,1
Biological Process,negative regulation of apoptotic process (GO:0043066),3/485,0.2409618231872008,0.30503925069080357,1.8066513903511487,2.571075887631893,FCMR;FZD3;CCND2,1
Biological Process,positive regulation of cell migration (GO:0030335),2/269,0.24253321486177473,0.30654039080303797,2.16600572813395,3.0683996907071966,CSF1R;IFNG,1
